trade_date,vintage,open,high,low,close,chg_pct,total_vol_t,total_amt_cny,listed_vol_t,listed_amt_cny,block_vol_t,block_amt_cny,auction_vol_t,auction_amt_cny,source_month
2025-06-03,CEA21,68.5,68.5,68.5,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-03,CEA22,67.14,67.14,67.14,67.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-03,CEA23,68.55,68.55,68.55,68.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-03,CEA24,67.5,67.6,67.5,67.51,0.91,311782.0,21275385.0,11782.0,795385.0,300000.0,20480000.0,,,2025-06
2025-06-04,CEA19-20,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-04,CEA21,67.5,67.5,67.5,67.5,1.46,987.0,66622.5,987.0,66622.5,0.0,0.0,,,2025-06
2025-06-04,CEA22,67.0,67.0,67.0,67.0,0.21,50000.0,3350000.0,50000.0,3350000.0,0.0,0.0,,,2025-06
2025-06-04,CEA23,67.6,67.61,67.6,67.61,1.37,20000.0,1352100.0,20000.0,1352100.0,0.0,0.0,,,2025-06
2025-06-04,CEA24,69.0,69.0,67.52,67.9,0.58,201000.0,13669600.0,91000.0,6178600.0,110000.0,7491000.0,,,2025-06
2025-06-05,CEA19-20,67.0,67.0,67.0,67.0,4.29,1940.0,129980.0,1940.0,129980.0,0.0,0.0,,,2025-06
2025-06-05,CEA21,67.5,67.5,67.5,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-05,CEA22,67.0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-05,CEA23,72.0,72.0,67.65,69.01,2.07,61000.0,4209800.0,61000.0,4209800.0,0.0,0.0,,,2025-06
2025-06-05,CEA24,68.1,68.1,68.0,68.09,0.28,305000.0,18278200.0,35000.0,2383000.0,270000.0,15895200.0,,,2025-06
2025-06-06,CEA19-20,67.0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-06,CEA21,67.5,67.5,67.5,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-06,CEA22,67.0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-06,CEA23,66.01,74.0,66.01,69.26,0.36,49212.0,3408284.12,49212.0,3408284.12,0.0,0.0,,,2025-06
2025-06-06,CEA24,68.8,68.8,67.8,68.76,0.98,1219400.0,83491720.0,69400.0,4771720.0,1150000.0,78720000.0,,,2025-06
2025-06-09,CEA19-20,67.0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-09,CEA21,67.5,67.5,67.5,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-09,CEA22,67.0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-09,CEA23,69.0,69.0,68.5,68.9,0.52,49212.0,3390628.0,49212.0,3390628.0,0.0,0.0,,,2025-06
2025-06-09,CEA24,68.0,68.0,68.0,68.0,1.11,620000.0,42640000.0,20000.0,1360000.0,600000.0,41280000.0,,,2025-06
2025-06-10,CEA19-20,67.0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-10,CEA21,67.5,67.5,67.5,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-10,CEA22,67.0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-10,CEA23,66.0,69.4,66.0,68.6,0.44,25716.0,1764156.0,25716.0,1764156.0,0.0,0.0,,,2025-06
2025-06-10,CEA24,68.0,68.5,68.0,68.25,0.37,991000.0,68376250.0,1000.0,68250.0,990000.0,68308000.0,,,2025-06
2025-06-11,CEA19-20,68.0,69.5,68.0,69.11,3.15,4487.0,310116.0,4487.0,310116.0,0.0,0.0,,,2025-06
2025-06-11,CEA21,67.5,67.5,67.5,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-11,CEA22,67.0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-11,CEA23,65.5,70.0,65.5,69.28,0.99,125000.0,8660540.0,125000.0,8660540.0,0.0,0.0,,,2025-06
2025-06-11,CEA24,69.5,69.5,69.5,69.5,1.83,723000.0,50332500.0,83000.0,5768500.0,640000.0,44564000.0,,,2025-06
2025-06-12,CEA19-20,69.11,69.11,69.11,69.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-12,CEA21,72.0,72.0,72.0,72.0,6.67,5000.0,360000.0,5000.0,360000.0,0.0,0.0,,,2025-06
2025-06-12,CEA22,71.5,71.5,71.5,71.5,6.72,5000.0,357500.0,5000.0,357500.0,0.0,0.0,,,2025-06
2025-06-12,CEA23,65.0,71.1,65.0,69.85,0.82,172000.0,12029290.0,72000.0,5029290.0,100000.0,7000000.0,,,2025-06
2025-06-12,CEA24,69.5,69.5,69.5,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-13,CEA19-20,69.11,69.11,69.11,69.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-13,CEA21,72.0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-13,CEA22,71.5,71.5,71.5,71.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-13,CEA23,71.0,71.0,71.0,71.0,1.65,12500.0,887500.0,12500.0,887500.0,0.0,0.0,,,2025-06
2025-06-13,CEA24,71.2,71.2,71.2,71.2,2.45,422000.0,30046400.0,2000.0,142400.0,420000.0,29904000.0,,,2025-06
2025-06-16,CEA19-20,65.4,65.4,65.4,65.4,5.37,2648.0,173179.2,2648.0,173179.2,0.0,0.0,,,2025-06
2025-06-16,CEA21,65.5,65.5,65.5,65.5,9.03,4500.0,294750.0,4500.0,294750.0,0.0,0.0,,,2025-06
2025-06-16,CEA22,65.6,65.6,65.6,65.6,8.25,2000.0,131200.0,2000.0,131200.0,0.0,0.0,,,2025-06
2025-06-16,CEA23,72.0,76.9,72.0,73.8,3.94,223000.0,15695680.0,63000.0,4649280.0,160000.0,11046400.0,,,2025-06
2025-06-16,CEA24,75.0,75.0,74.5,74.83,5.1,15000.0,1122500.0,15000.0,1122500.0,0.0,0.0,,,2025-06
2025-06-17,CEA19-20,71.5,71.5,71.5,71.5,9.33,2000.0,143000.0,2000.0,143000.0,0.0,0.0,,,2025-06
2025-06-17,CEA21,72.0,72.0,72.0,72.0,9.92,1000.0,72000.0,1000.0,72000.0,0.0,0.0,,,2025-06
2025-06-17,CEA22,72.1,72.1,72.1,72.1,9.91,3000.0,216300.0,3000.0,216300.0,0.0,0.0,,,2025-06
2025-06-17,CEA23,74.0,74.0,71.51,72.8,1.36,452021.0,32962136.11,2021.0,147136.11,450000.0,32815000.0,,,2025-06
2025-06-17,CEA24,75.0,75.0,75.0,75.0,0.23,310000.0,18846000.0,10000.0,750000.0,300000.0,18096000.0,,,2025-06
2025-06-18,CEA19-20,71.5,71.5,71.5,71.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-18,CEA21,72.0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-18,CEA22,72.1,72.1,72.1,72.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-18,CEA23,74.0,74.5,69.61,73.42,0.85,201000.0,14757780.0,201000.0,14757780.0,0.0,0.0,,,2025-06
2025-06-18,CEA24,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-19,CEA19-20,74.0,74.0,74.0,74.0,3.5,2000.0,148000.0,2000.0,148000.0,0.0,0.0,,,2025-06
2025-06-19,CEA21,72.0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-19,CEA22,72.1,72.1,72.1,72.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-19,CEA23,70.1,75.0,70.1,74.08,0.9,434500.0,31728300.0,184500.0,13668300.0,250000.0,18060000.0,,,2025-06
2025-06-19,CEA24,75.0,75.5,75.0,75.02,0.03,1037840.0,77790354.1,737840.0,55350354.1,300000.0,22440000.0,,,2025-06
2025-06-20,CEA19-20,74.0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-20,CEA21,72.0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-20,CEA22,72.1,72.1,72.1,72.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-20,CEA23,71.0,75.3,71.0,71.95,2.88,377898.0,28114883.3,77898.0,5604883.0,300000.0,22510000.0,,,2025-06
2025-06-20,CEA24,75.0,75.0,75.0,75.0,0.03,455000.0,32770000.0,105000.0,7875000.0,350000.0,24895000.0,,,2025-06
2025-06-23,CEA19-20,74.0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-23,CEA21,72.0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-23,CEA22,72.1,72.1,72.1,72.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-23,CEA23,73.1,75.5,73.1,75.01,4.25,347052.0,24146370.04,78052.0,5854370.04,269000.0,18292000.0,,,2025-06
2025-06-23,CEA24,75.5,75.5,75.1,75.5,0.67,306000.0,21602600.0,106000.0,8002600.0,200000.0,13600000.0,,,2025-06
2025-06-24,CEA19-20,76.0,76.0,76.0,76.0,2.7,2000.0,152000.0,2000.0,152000.0,0.0,0.0,,,2025-06
2025-06-24,CEA21,72.0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-24,CEA22,75.0,76.0,75.0,75.35,4.51,114335.0,7880125.0,14335.0,1080125.0,100000.0,6800000.0,,,2025-06
2025-06-24,CEA23,75.49,76.15,75.49,75.93,1.23,1009026.0,75330116.0,284026.0,21565116.0,725000.0,53765000.0,,,2025-06
2025-06-24,CEA24,71.0,76.26,71.0,72.33,4.2,722034.0,62376692.84,122034.0,8826692.84,600000.0,53550000.0,,,2025-06
2025-06-25,CEA19-20,76.0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-25,CEA21,76.0,76.0,76.0,76.0,5.56,1000.0,76000.0,1000.0,76000.0,0.0,0.0,,,2025-06
2025-06-25,CEA22,76.5,76.5,76.5,76.5,1.53,1000.0,76500.0,1000.0,76500.0,0.0,0.0,,,2025-06
2025-06-25,CEA23,75.0,76.6,75.0,76.43,0.66,266100.0,20295000.0,166100.0,12695000.0,100000.0,7600000.0,,,2025-06
2025-06-25,CEA24,71.0,76.6,71.0,74.9,3.55,535725.0,40995062.5,290725.0,21775062.5,245000.0,19220000.0,,,2025-06
2025-06-26,CEA19-20,76.0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-26,CEA21,76.0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-26,CEA22,76.5,76.5,76.5,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-26,CEA23,75.1,77.5,75.1,77.1,0.88,549188.0,40731372.1,144188.0,11116972.1,405000.0,29614400.0,,,2025-06
2025-06-26,CEA24,77.5,77.5,77.0,77.23,3.11,1305418.0,94462351.6,244878.0,18912011.6,1060540.0,75550340.0,,,2025-06
2025-06-27,CEA19-20,76.0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-27,CEA21,76.0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-27,CEA22,76.0,78.0,71.0,75.59,1.19,7625.0,576375.0,7625.0,576375.0,0.0,0.0,,,2025-06
2025-06-27,CEA23,77.2,78.0,77.2,77.57,0.61,1024624.0,75906570.0,322624.0,25026760.0,702000.0,50879810.0,,,2025-06
2025-06-27,CEA24,78.0,78.0,77.5,77.55,0.41,354211.0,27443918.9,54211.0,4203918.9,300000.0,23240000.0,,,2025-06
2025-06-30,CEA19-20,71.0,76.5,71.0,71.34,6.13,82000.0,5849500.0,82000.0,5849500.0,0.0,0.0,,,2025-06
2025-06-30,CEA21,76.0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-06
2025-06-30,CEA22,76.8,76.8,76.8,76.8,1.6,690.0,52992.0,690.0,52992.0,0.0,0.0,,,2025-06
2025-06-30,CEA23,79.0,79.0,75.5,75.56,2.59,22504.0,1700316.0,22504.0,1700316.0,0.0,0.0,,,2025-06
2025-06-30,CEA24,71.0,77.4,71.0,75.39,2.79,335500.0,22076500.0,35500.0,2676500.0,300000.0,19400000.0,,,2025-06
2025-07-01,CEA19-20,71.34,71.34,71.34,71.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-01,CEA21,76.0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-01,CEA22,73.0,73.0,73.0,73.0,4.95,136000.0,9928000.0,136000.0,9928000.0,0.0,0.0,0.0,0.0,2025-07
2025-07-01,CEA23,76.0,76.0,75.0,75.95,0.52,21000.0,1595000.0,21000.0,1595000.0,0.0,0.0,0.0,0.0,2025-07
2025-07-01,CEA24,75.1,76.0,74.5,75.13,0.34,623910.0,46316340.9,143910.0,10811340.9,480000.0,35505000.0,0.0,0.0,2025-07
2025-07-02,CEA19-20,71.34,71.34,71.34,71.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-02,CEA21,76.0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-02,CEA22,73.0,73.0,73.0,73.0,0.0,160000.0,11680000.0,160000.0,11680000.0,0.0,0.0,0.0,0.0,2025-07
2025-07-02,CEA23,73.0,73.5,73.0,73.01,3.87,80000.0,5840500.0,80000.0,5840500.0,0.0,0.0,0.0,0.0,2025-07
2025-07-02,CEA24,74.0,74.7,69.5,72.19,3.91,365000.0,26722000.0,115000.0,8302000.0,250000.0,18420000.0,0.0,0.0,2025-07
2025-07-03,CEA19-20,71.34,71.34,71.34,71.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-03,CEA21,76.0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-03,CEA22,74.0,74.0,74.0,74.0,1.37,34310.0,2538940.0,34310.0,2538940.0,0.0,0.0,0.0,0.0,2025-07
2025-07-03,CEA23,74.0,75.0,74.0,74.71,2.33,116500.0,8632000.0,15396.0,1150304.0,101104.0,7481696.0,0.0,0.0,2025-07
2025-07-03,CEA24,74.0,75.4,74.0,74.12,2.67,161029.0,11935313.8,161029.0,11935313.8,0.0,0.0,0.0,0.0,2025-07
2025-07-04,CEA19-20,71.34,71.34,71.34,71.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-04,CEA21,76.0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-04,CEA22,74.0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-04,CEA23,74.71,75.4,74.71,75.04,0.44,27812.0,2087092.4,27812.0,2087092.4,0.0,0.0,0.0,0.0,2025-07
2025-07-04,CEA24,74.0,74.1,74.0,74.04,0.11,299000.0,22128000.0,49000.0,3628000.0,250000.0,18500000.0,0.0,0.0,2025-07
2025-07-07,CEA19-20,71.34,71.34,71.34,71.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-07,CEA21,76.0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-07,CEA22,74.0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-07,CEA23,77.0,77.0,76.49,76.54,2.0,11000.0,841900.0,11000.0,841900.0,0.0,0.0,0.0,0.0,2025-07
2025-07-07,CEA24,76.0,76.0,76.0,76.0,2.65,30000.0,2280000.0,30000.0,2280000.0,0.0,0.0,0.0,0.0,2025-07
2025-07-08,CEA19-20,71.34,71.34,71.34,71.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-08,CEA21,76.0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-08,CEA22,74.0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-08,CEA23,76.5,76.5,74.1,74.66,2.46,171000.0,12767100.0,171000.0,12767100.0,0.0,0.0,0.0,0.0,2025-07
2025-07-08,CEA24,75.8,75.8,75.0,75.09,1.2,58000.0,4355500.0,58000.0,4355500.0,0.0,0.0,0.0,0.0,2025-07
2025-07-09,CEA19-20,71.34,71.34,71.34,71.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-09,CEA21,76.0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-09,CEA22,74.0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-09,CEA23,74.5,74.5,74.5,74.5,0.21,147000.0,11002500.0,45000.0,3352500.0,102000.0,7650000.0,0.0,0.0,2025-07
2025-07-09,CEA24,75.0,75.0,75.0,75.0,0.12,432881.0,33954212.0,7720.0,579000.0,425161.0,33375212.0,0.0,0.0,2025-07
2025-07-10,CEA19-20,71.34,71.34,71.34,71.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-10,CEA21,76.0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-10,CEA22,74.5,74.5,74.5,74.5,0.68,195289.0,13692730.0,5000.0,372500.0,190289.0,13320230.0,0.0,0.0,2025-07
2025-07-10,CEA23,74.5,74.5,74.5,74.5,0.0,106234.0,7914433.0,106234.0,7914433.0,0.0,0.0,0.0,0.0,2025-07
2025-07-10,CEA24,74.9,75.3,74.5,75.16,0.21,301866.0,22595405.0,161796.0,12160190.0,140070.0,10435215.0,0.0,0.0,2025-07
2025-07-11,CEA19-20,71.34,71.34,71.34,71.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-11,CEA21,71.0,71.0,71.0,71.0,6.58,5000.0,355000.0,5000.0,355000.0,0.0,0.0,0.0,0.0,2025-07
2025-07-11,CEA22,74.5,74.5,74.5,74.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-11,CEA23,75.0,75.0,74.5,74.75,0.34,81600.0,6099550.0,81600.0,6099550.0,0.0,0.0,0.0,0.0,2025-07
2025-07-11,CEA24,74.5,75.0,74.0,74.47,0.92,428100.0,31786526.5,226427.0,16861051.5,201673.0,14925475.0,0.0,0.0,2025-07
2025-07-14,CEA19-20,71.34,71.34,71.34,71.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-14,CEA21,71.0,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-14,CEA22,74.5,74.5,74.5,74.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-14,CEA23,75.0,75.0,74.1,74.11,0.86,21100.0,1563800.0,21100.0,1563800.0,0.0,0.0,0.0,0.0,2025-07
2025-07-14,CEA24,74.5,74.5,74.5,74.5,0.04,10000.0,745000.0,10000.0,745000.0,0.0,0.0,0.0,0.0,2025-07
2025-07-15,CEA19-20,71.34,71.34,71.34,71.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-15,CEA21,71.0,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-15,CEA22,74.5,74.5,74.5,74.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-15,CEA23,73.5,74.9,73.5,74.1,0.01,178720.0,13242520.0,178720.0,13242520.0,0.0,0.0,0.0,0.0,2025-07
2025-07-15,CEA24,76.0,77.0,74.21,75.97,1.97,100000.0,7596610.0,100000.0,7596610.0,0.0,0.0,0.0,0.0,2025-07
2025-07-16,CEA19-20,71.34,71.34,71.34,71.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-16,CEA21,71.0,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-16,CEA22,74.5,74.5,74.5,74.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-16,CEA23,72.0,74.79,72.0,74.36,0.35,275971.0,20531356.0,75971.0,5649156.09,100000.0,7430000.0,100000.0,7452200.0,2025-07
2025-07-16,CEA24,72.09,74.9,72.09,73.72,2.96,762903.0,56595056.0,307903.0,22699471.32,425000.0,31576285.0,30000.0,2319300.0,2025-07
2025-07-17,CEA19-20,71.34,71.34,71.34,71.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-17,CEA21,71.0,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-17,CEA22,74.2,74.2,74.2,74.2,0.4,100.0,7420.0,100.0,7420.0,0.0,0.0,0.0,0.0,2025-07
2025-07-17,CEA23,74.3,74.5,74.3,74.39,0.04,259431.0,19427723.0,159431.0,11859723.3,100000.0,7568000.0,0.0,0.0,2025-07
2025-07-17,CEA24,72.09,74.9,72.09,73.75,0.04,381289.0,26609717.0,181289.0,13369716.92,200000.0,13240000.0,0.0,0.0,2025-07
2025-07-18,CEA19-20,71.34,71.34,71.34,71.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-18,CEA21,71.0,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-18,CEA22,74.1,74.4,74.1,74.25,0.07,200.0,14850.0,200.0,14850.0,0.0,0.0,0.0,0.0,2025-07
2025-07-18,CEA23,74.8,74.8,74.35,74.52,0.17,98200.0,7318350.0,98200.0,7318350.0,0.0,0.0,0.0,0.0,2025-07
2025-07-18,CEA24,70.14,74.9,70.04,73.0,1.02,378000.0,27775000.0,278000.0,20295000.0,100000.0,7480000.0,0.0,0.0,2025-07
2025-07-21,CEA19-20,71.34,71.34,71.34,71.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-21,CEA21,71.0,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-21,CEA22,74.02,74.02,74.02,74.02,0.31,100.0,7402.0,100.0,7402.0,0.0,0.0,0.0,0.0,2025-07
2025-07-21,CEA23,75.0,75.0,74.5,74.71,0.25,28540.0,2132175.0,28540.0,2132175.0,0.0,0.0,0.0,0.0,2025-07
2025-07-21,CEA24,74.8,74.8,74.2,74.51,2.07,586001.0,43408275.0,86001.0,6408274.8,500000.0,37000000.0,0.0,0.0,2025-07
2025-07-22,CEA19-20,71.34,71.34,71.34,71.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-22,CEA21,72.0,72.0,72.0,72.0,1.41,100.0,7200.0,100.0,7200.0,0.0,0.0,0.0,0.0,2025-07
2025-07-22,CEA22,74.2,74.2,74.2,74.2,0.24,100.0,7420.0,100.0,7420.0,0.0,0.0,0.0,0.0,2025-07
2025-07-22,CEA23,74.5,74.5,74.5,74.5,0.28,224700.0,16858150.0,124700.0,9290150.0,100000.0,7568000.0,0.0,0.0,2025-07
2025-07-22,CEA24,74.5,74.65,74.4,74.47,0.05,881000.0,61572000.0,81000.0,6032000.0,800000.0,55540000.0,0.0,0.0,2025-07
2025-07-23,CEA19-20,71.34,71.34,71.34,71.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-23,CEA21,74.3,74.5,74.3,74.4,3.33,197.0,14657.0,197.0,14657.1,0.0,0.0,0.0,0.0,2025-07
2025-07-23,CEA22,74.2,74.2,74.2,74.2,0.0,123000.0,6388620.0,0.0,0.0,123000.0,6388620.0,0.0,0.0,2025-07
2025-07-23,CEA23,74.9,74.9,74.0,74.63,0.17,492253.0,36473459.0,392253.0,29273458.5,100000.0,7200000.0,0.0,0.0,2025-07
2025-07-23,CEA24,74.5,74.55,74.5,74.5,0.04,72000.0,5364050.0,72000.0,5364050.0,0.0,0.0,0.0,0.0,2025-07
2025-07-24,CEA19-20,71.34,71.34,71.34,71.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-24,CEA21,74.4,74.4,74.4,74.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-24,CEA22,74.5,74.5,74.5,74.5,0.4,2.0,149.0,2.0,149.0,0.0,0.0,0.0,0.0,2025-07
2025-07-24,CEA23,74.5,74.5,74.4,74.44,0.25,305916.0,22321255.0,181729.0,13527573.6,124187.0,8793681.47,0.0,0.0,2025-07
2025-07-24,CEA24,74.5,74.8,74.4,74.51,0.01,234942.0,17506029.0,234942.0,17506028.57,0.0,0.0,0.0,0.0,2025-07
2025-07-25,CEA19-20,71.34,71.34,71.34,71.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-25,CEA21,74.4,74.4,74.4,74.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-25,CEA22,74.5,74.5,74.5,74.5,0.0,10000.0,745000.0,10000.0,745000.0,0.0,0.0,0.0,0.0,2025-07
2025-07-25,CEA23,74.4,74.4,74.1,74.2,0.32,71500.0,5305450.0,71500.0,5305450.0,0.0,0.0,0.0,0.0,2025-07
2025-07-25,CEA24,74.55,74.55,74.01,74.04,0.63,206906.0,15319895.0,206906.0,15319894.81,0.0,0.0,0.0,0.0,2025-07
2025-07-28,CEA19-20,71.34,71.34,71.34,71.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-28,CEA21,74.4,74.4,74.4,74.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-28,CEA22,74.5,74.5,74.5,74.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07
2025-07-28,CEA23,74.01,74.1,74.01,74.05,0.2,220500.0,15658080.0,20500.0,1518080.0,200000.0,14140000.0,0.0,0.0,2025-07
