trade_date,source,price_basis,open,high,low,close,close_vintage,listed_vol_t,listed_amt_cny,listed_vwap,block_vol_t,block_amt_cny,block_vwap,auction_vol_t,auction_amt_cny,total_vol_t,total_amt_cny,total_vwap,cum_vol_t,cum_amt_cny
2022-09-16,seee,listed,58.0,58.0,58.0,58.0,,100.0,5800.0,58.0,0.0,0.0,,,,100.0,5800.0,58.0,195156127.0,8559273469.58
2022-09-19,seee,listed,58.0,58.0,58.0,58.0,,100.0,5800.0,58.0,0.0,0.0,,,,100.0,5800.0,58.0,195156227.0,8559279269.58
2022-09-20,seee,listed,58.0,58.0,58.0,58.0,,100.0,5800.0,58.0,0.0,0.0,,,,100.0,5800.0,58.0,195156327.0,8559285069.58
2022-09-21,seee,listed,58.0,58.0,58.0,58.0,,100.0,5800.0,58.0,0.0,0.0,,,,100.0,5800.0,58.0,195156427.0,8559290869.58
2022-09-22,seee,listed,58.0,58.0,58.0,58.0,,100.0,5800.0,58.0,0.0,0.0,,,,100.0,5800.0,58.0,195156527.0,8559296669.58
2022-09-23,seee,listed,57.0,57.5,57.0,57.48,,210.0,12070.0,57.4762,0.0,0.0,,,,210.0,12070.0,57.4762,195156737.0,8559308739.58
2022-09-26,seee,listed,57.5,57.5,57.5,57.5,,200.0,11500.0,57.5,0.0,0.0,,,,200.0,11500.0,57.5,195156937.0,8559320239.58
2022-09-27,seee,listed,57.5,57.5,57.5,57.5,,200.0,11500.0,57.5,0.0,0.0,,,,200.0,11500.0,57.5,195157137.0,8559331739.58
2022-09-28,seee,listed,57.5,57.5,57.5,57.5,,200.0,11500.0,57.5,0.0,0.0,,,,200.0,11500.0,57.5,195157337.0,8559343239.58
2022-09-29,seee,listed,57.5,57.5,57.5,57.5,,200.0,11500.0,57.5,0.0,0.0,,,,200.0,11500.0,57.5,195157537.0,8559354739.58
2022-09-30,seee,listed,57.5,57.5,57.5,57.5,,200.0,11500.0,57.5,0.0,0.0,,,,200.0,11500.0,57.5,195157737.0,8559366239.58
2022-10-10,seee,listed,57.5,57.5,57.5,57.5,,200.0,11500.0,57.5,0.0,0.0,,,,200.0,11500.0,57.5,195157937.0,8559377739.58
2022-10-11,seee,listed,57.52,58.45,57.52,58.34,,11000.0,641770.0,58.3427,180000.0,10440000.0,58.0,,,191000.0,11081770.0,58.0197,195348937.0,8570459509.58
2022-10-12,seee,listed,58.0,58.0,58.0,58.0,,200.0,11600.0,58.0,0.0,0.0,,,,200.0,11600.0,58.0,195349137.0,8570471109.58
2022-10-13,seee,listed,57.5,58.0,57.5,57.75,,400.0,23100.0,57.75,0.0,0.0,,,,400.0,23100.0,57.75,195349537.0,8570494209.58
2022-10-14,seee,listed,58.0,58.0,58.0,58.0,,300.0,17400.0,58.0,0.0,0.0,,,,300.0,17400.0,58.0,195349837.0,8570511609.58
2022-10-17,seee,listed,58.5,58.5,58.0,58.48,,10260.0,599961.0,58.4757,0.0,0.0,,,,10260.0,599961.0,58.4757,195360097.0,8571111570.58
2022-10-18,seee,listed,58.0,58.0,58.0,58.0,,300.0,17400.0,58.0,0.0,0.0,,,,300.0,17400.0,58.0,195360397.0,8571128970.58
2022-10-19,seee,listed,58.5,58.5,58.5,58.5,,169400.0,9909900.0,58.5,0.0,0.0,,,,169400.0,9909900.0,58.5,195529797.0,8581038870.58
2022-10-20,seee,listed,58.0,58.0,57.5,57.55,,11000.0,633000.0,57.5455,0.0,0.0,,,,11000.0,633000.0,57.5455,195540797.0,8581671870.58
2022-10-21,seee,listed,58.5,58.5,58.0,58.49,,55000.0,3217000.0,58.4909,0.0,0.0,,,,55000.0,3217000.0,58.4909,195595797.0,8584888870.58
2022-10-24,seee,listed,58.0,58.0,58.0,58.0,,1000.0,58000.0,58.0,0.0,0.0,,,,1000.0,58000.0,58.0,195596797.0,8584946870.58
2022-10-25,seee,listed,58.7,58.7,58.7,58.7,,15000.0,880500.0,58.7,0.0,0.0,,,,15000.0,880500.0,58.7,195611797.0,8585827370.58
2022-10-26,seee,listed,58.0,58.0,58.0,58.0,,5000.0,290000.0,58.0,130000.0,7735000.0,59.5,,,135000.0,8025000.0,59.4444,195746797.0,8593852370.58
2022-10-27,seee,listed,58.5,58.5,58.5,58.5,,21000.0,1228500.0,58.5,108274.0,6171618.0,57.0,,,129274.0,7400118.0,57.2437,195876071.0,8601252488.58
2022-10-28,seee,listed,58.0,58.0,58.0,58.0,,5000.0,290000.0,58.0,0.0,0.0,,,,5000.0,290000.0,58.0,195881071.0,8601542488.58
2022-10-31,seee,listed,58.0,58.0,58.0,58.0,,5000.0,290000.0,58.0,241412.0,10380716.0,43.0,,,246412.0,10670716.0,43.3044,196127483.0,8612213204.58
2022-11-01,seee,listed,58.0,58.0,58.0,58.0,,5000.0,290000.0,58.0,0.0,0.0,,,,5000.0,290000.0,58.0,196132483.0,8612503204.58
2022-11-02,seee,listed,58.0,58.0,58.0,58.0,,500.0,29000.0,58.0,559797.0,23813764.38,42.54,,,560297.0,23842764.38,42.5538,196692780.0,8636345968.96
2022-11-03,seee,listed,58.0,58.0,58.0,58.0,,17242.0,1000036.0,58.0,0.0,0.0,,,,17242.0,1000036.0,58.0,196710022.0,8637346004.96
2022-11-04,seee,listed,58.0,58.0,58.0,58.0,,500.0,29000.0,58.0,480000.0,28080000.0,58.5,,,480500.0,28109000.0,58.4995,197190522.0,8665455004.96
2022-11-07,seee,listed,58.0,58.1,58.0,58.08,,87000.0,5053000.0,58.0805,0.0,0.0,,,,87000.0,5053000.0,58.0805,197277522.0,8670508004.96
2022-11-08,seee,listed,57.7,58.2,57.7,57.87,,45398.0,2627084.2,57.8678,0.0,0.0,,,,45398.0,2627084.2,57.8678,197322920.0,8673135089.16
2022-11-09,seee,listed,58.0,58.0,58.0,58.0,,3000.0,174000.0,58.0,0.0,0.0,,,,3000.0,174000.0,58.0,197325920.0,8673309089.16
2022-11-10,seee,listed,58.0,58.0,58.0,58.0,,1725.0,100050.0,58.0,0.0,0.0,,,,1725.0,100050.0,58.0,197327645.0,8673409139.16
2022-11-11,seee,listed,58.0,58.0,58.0,58.0,,5000.0,290000.0,58.0,0.0,0.0,,,,5000.0,290000.0,58.0,197332645.0,8673699139.16
2022-11-14,seee,listed,58.0,58.0,57.3,57.87,,72275.0,4182250.0,57.8658,250000.0,14800000.0,59.2,,,322275.0,18982250.0,58.9008,197654920.0,8692681389.16
2022-11-15,seee,listed,57.5,57.5,57.5,57.5,,200.0,11500.0,57.5,0.0,0.0,,,,200.0,11500.0,57.5,197655120.0,8692692889.16
2022-11-16,seee,listed,57.8,57.8,57.8,57.8,,34137.0,1973118.6,57.8,0.0,0.0,,,,34137.0,1973118.6,57.8,197689257.0,8694666007.76
2022-11-17,seee,listed,57.8,57.8,57.8,57.8,,20000.0,1156000.0,57.8,920757.0,52483149.0,57.0,,,940757.0,53639149.0,57.017,198630014.0,8748305156.76
2022-11-18,seee,listed,57.5,57.7,57.5,57.5,,420010.0,24150577.0,57.5,0.0,0.0,,,,420010.0,24150577.0,57.5,199050024.0,8772455733.76
2022-11-21,seee,listed,57.8,57.8,57.8,57.8,,297.0,17166.6,57.8,0.0,0.0,,,,297.0,17166.6,57.8,199050321.0,8772472900.36
2022-11-22,seee,listed,57.8,57.9,57.7,57.8,,820050.0,47399890.0,57.8012,100000.0,5830000.0,58.3,,,920050.0,53229890.0,57.8554,199970371.0,8825702790.36
2022-11-23,seee,listed,58.0,58.0,58.0,58.0,,2553.0,148074.0,58.0,0.0,0.0,,,,2553.0,148074.0,58.0,199972924.0,8825850864.36
2022-11-24,seee,listed,58.0,58.0,58.0,58.0,,200.0,11600.0,58.0,205000.0,9942500.0,48.5,,,205200.0,9954100.0,48.5093,200178124.0,8835804964.36
2022-11-25,seee,listed,58.1,58.1,57.5,57.8,,747774.0,43222969.8,57.8022,1585000.0,85921500.0,54.2091,,,2332774.0,129144469.8,55.3609,202510898.0,8964949434.16
2022-11-28,seee,listed,57.8,57.8,57.8,57.8,,500.0,28900.0,57.8,363576.0,18925620.0,52.0541,,,364076.0,18954520.0,52.062,202874974.0,8983903954.16
2022-11-29,seee,listed,58.0,58.0,57.8,57.8,,501.0,28958.0,57.8004,200000.0,11800000.0,59.0,,,200501.0,11828958.0,58.997,203075475.0,8995732912.16
2022-11-30,seee,listed,57.8,57.8,57.5,57.52,,350380.0,20155126.0,57.5236,0.0,0.0,,,,350380.0,20155126.0,57.5236,203425855.0,9015888038.16
2022-12-01,seee,listed,57.52,57.7,57.52,57.7,,200523.0,11570139.3,57.6998,199990.0,11691415.4,58.46,,,400513.0,23261554.7,58.0794,203826368.0,9039149592.86
2022-12-02,seee,listed,55.0,57.7,55.0,57.69,,502.0,28960.0,57.6892,0.0,0.0,,,,502.0,28960.0,57.6892,203826870.0,9039178552.86
2022-12-05,seee,listed,53.0,58.0,53.0,57.0,,2500.0,142500.0,57.0,0.0,0.0,,,,2500.0,142500.0,57.0,203829370.0,9039321052.86
2022-12-06,seee,listed,58.0,58.0,57.0,57.39,,6100.0,350050.0,57.3852,0.0,0.0,,,,6100.0,350050.0,57.3852,203835470.0,9039671102.86
2022-12-07,seee,listed,58.0,58.0,57.0,57.44,,13510.0,776080.0,57.4449,0.0,0.0,,,,13510.0,776080.0,57.4449,203848980.0,9040447182.86
2022-12-08,seee,listed,57.5,57.5,57.5,57.5,,9000.0,517500.0,57.5,0.0,0.0,,,,9000.0,517500.0,57.5,203857980.0,9040964682.86
2022-12-09,seee,listed,57.0,57.5,57.0,57.03,,93000.0,5303500.0,57.0269,200000.0,11700000.0,58.5,,,293000.0,17003500.0,58.0324,204150980.0,9057968182.86
2022-12-12,seee,listed,56.8,56.8,56.8,56.8,,100.0,5680.0,56.8,0.0,0.0,,,,100.0,5680.0,56.8,204151080.0,9057973862.86
2022-12-13,seee,listed,56.79,56.8,56.51,56.55,,8000.0,452370.28,56.5463,0.0,0.0,,,,8000.0,452370.28,56.5463,204159080.0,9058426233.14
2022-12-14,seee,listed,56.0,56.8,54.0,55.3,,149818.0,8285206.0,55.3018,691952.0,39922291.36,57.6952,,,841770.0,48207497.36,57.2692,205000850.0,9106633730.5
2022-12-15,seee,listed,57.0,57.0,57.0,57.0,,82000.0,4674000.0,57.0,302129.0,17387523.95,57.55,,,384129.0,22061523.95,57.4326,205384979.0,9128695254.45
2022-12-16,seee,listed,57.0,57.0,57.0,57.0,,51000.0,2907000.0,57.0,1264400.0,70766000.0,55.968,,,1315400.0,73673000.0,56.0081,206700379.0,9202368254.45
2022-12-19,seee,listed,55.0,55.0,55.0,55.0,,40000.0,2200000.0,55.0,2157085.0,117621207.67,54.5279,,,2197085.0,119821207.67,54.5364,208897464.0,9322189462.12
2022-12-20,seee,listed,56.0,56.0,56.0,56.0,,500.0,28000.0,56.0,2507877.0,141382538.73,56.3754,,,2508377.0,141410538.73,56.3753,211405841.0,9463600000.85
2022-12-21,seee,listed,56.0,57.5,56.0,56.0,,12298.0,688689.5,56.0001,9125285.0,504649970.04,55.3024,,,9137583.0,505338659.54,55.3033,220543424.0,9968938660.39
2022-12-22,seee,listed,56.0,56.5,56.0,56.5,,60500.0,3418000.0,56.4959,2617774.0,148248944.0,56.6317,,,2678274.0,151666944.0,56.6286,223221698.0,10120605604.39
2022-12-23,seee,listed,56.5,56.5,56.5,56.5,,110.0,6215.0,56.5,1610000.0,88482500.0,54.9581,,,1610110.0,88488715.0,54.9582,224831808.0,10209094319.39
2022-12-26,seee,listed,56.3,56.5,56.0,56.26,,183955.0,10349530.0,56.2612,1803296.0,99685280.0,55.2795,,,1987251.0,110034810.0,55.3704,226819059.0,10319129129.39
2022-12-27,seee,listed,56.3,56.3,55.5,56.3,,40011.0,2252610.5,56.2998,986725.0,56894823.5,57.6603,,,1026736.0,59147434.0,57.6072,227845795.0,10378276563.39
2022-12-28,seee,listed,56.3,56.5,55.0,55.9,,21787.0,1217935.0,55.9019,1260200.0,68391200.0,54.2701,,,1281987.0,69609135.0,54.2978,229127782.0,10447885698.39
2022-12-29,seee,listed,55.0,55.0,55.0,55.0,,96304.0,5296720.0,55.0,424076.0,20364843.88,48.0217,,,520380.0,25661563.88,49.3131,229648162.0,10473547262.27
2022-12-30,seee,listed,55.0,55.0,55.0,55.0,,30681.0,1687455.0,55.0,0.0,0.0,,,,30681.0,1687455.0,55.0,229678843.0,10475234717.27
2023-01-03,ccn,listed,55.0,55.0,55.0,55.0,CEA,100.0,5500.0,55.0,0.0,0.0,,0.0,0.0,100.0,5500.0,55.0,,
2023-01-04,ccn,listed,55.0,55.0,55.0,55.0,CEA,100.0,5500.0,55.0,0.0,0.0,,0.0,0.0,100.0,5500.0,55.0,,
2023-01-05,ccn,listed,55.0,55.0,55.0,55.0,CEA,4291.0,236005.0,55.0,0.0,0.0,,0.0,0.0,4291.0,236005.0,55.0,,
2023-01-06,ccn,listed,56.0,56.0,56.0,56.0,CEA,1000.0,56000.0,56.0,0.0,0.0,,0.0,0.0,1000.0,56000.0,56.0,,
2023-01-09,ccn,listed,56.0,56.0,56.0,56.0,CEA,100.0,5600.0,56.0,0.0,0.0,,0.0,0.0,100.0,5600.0,56.0,,
2023-01-10,ccn,listed,56.0,56.0,56.0,56.0,CEA,100.0,5600.0,56.0,0.0,0.0,,0.0,0.0,100.0,5600.0,56.0,,
2023-01-11,ccn,listed,55.73,55.73,55.73,55.73,CEA,100.0,5573.0,55.73,0.0,0.0,,0.0,0.0,100.0,5573.0,55.73,,
2023-01-12,ccn,listed,55.5,55.5,55.5,55.5,CEA,100.0,5550.0,55.5,0.0,0.0,,0.0,0.0,100.0,5550.0,55.5,,
2023-01-13,ccn,listed,55.5,55.5,55.5,55.5,CEA,100.0,5550.0,55.5,0.0,0.0,,0.0,0.0,100.0,5550.0,55.5,,
2023-01-16,ccn,listed,55.73,55.73,55.73,55.73,CEA,150000.0,8359500.0,55.73,0.0,0.0,,0.0,0.0,150000.0,8359500.0,55.73,,
2023-01-17,ccn,listed,55.73,55.73,55.73,55.73,CEA,99999.0,5572944.27,55.73,0.0,0.0,,0.0,0.0,99999.0,5572944.27,55.73,,
2023-01-18,ccn,listed,56.0,56.0,56.0,56.0,CEA,100.0,5600.0,56.0,0.0,0.0,,0.0,0.0,100.0,5600.0,56.0,,
2023-01-19,ccn,listed,56.0,56.0,56.0,56.0,CEA,100.0,5600.0,56.0,0.0,0.0,,0.0,0.0,100.0,5600.0,56.0,,
2023-01-20,ccn,listed,56.0,56.0,56.0,56.0,CEA,10.0,560.0,56.0,0.0,0.0,,0.0,0.0,10.0,560.0,56.0,,
2023-01-30,ccn,listed,56.0,56.0,56.0,56.0,CEA,600.0,33600.0,56.0,0.0,0.0,,0.0,0.0,600.0,33600.0,56.0,,
2023-01-31,ccn,listed,56.0,56.0,56.0,56.0,CEA,600.0,33600.0,56.0,0.0,0.0,,0.0,0.0,600.0,33600.0,56.0,,
2023-02-01,ccn,listed,56.0,56.0,56.0,56.0,CEA,100.0,5600.0,56.0,0.0,0.0,,0.0,0.0,100.0,5600.0,56.0,,
2023-02-02,ccn,listed,56.0,56.0,56.0,56.0,CEA,300.0,16800.0,56.0,0.0,0.0,,0.0,0.0,300.0,16800.0,56.0,,
2023-02-03,ccn,listed,56.0,56.0,56.0,56.0,CEA,110.0,6160.0,56.0,0.0,0.0,,0.0,0.0,110.0,6160.0,56.0,,
2023-02-06,ccn,listed,56.0,56.0,56.0,56.0,CEA,600.0,33600.0,56.0,0.0,0.0,,0.0,0.0,600.0,33600.0,56.0,,
2023-02-07,ccn,listed,56.0,56.0,56.0,56.0,CEA,8500.0,476000.0,56.0,0.0,0.0,,0.0,0.0,8500.0,476000.0,56.0,,
2023-02-08,ccn,listed,56.0,56.0,56.0,56.0,CEA,100.0,5600.0,56.0,0.0,0.0,,0.0,0.0,100.0,5600.0,56.0,,
2023-02-09,ccn,listed,56.0,56.0,56.0,56.0,CEA,100.0,5600.0,56.0,100000.0,5550000.0,55.5,0.0,0.0,100100.0,5555600.0,55.5005,,
2023-02-10,ccn,listed,56.0,56.0,56.0,56.0,CEA,10.0,560.0,56.0,0.0,0.0,,0.0,0.0,10.0,560.0,56.0,,
2023-02-13,ccn,listed,56.0,56.0,56.0,56.0,CEA,500.0,28000.0,56.0,0.0,0.0,,0.0,0.0,500.0,28000.0,56.0,,
2023-02-14,ccn,listed,56.0,56.0,56.0,56.0,CEA,500.0,28000.0,56.0,200000.0,11500000.0,57.5,0.0,0.0,200500.0,11528000.0,57.4963,,
2023-02-15,ccn,listed,56.0,57.5,56.0,56.04,CEA,20510.0,1149310.0,56.0366,300000.0,17250000.0,57.5,0.0,0.0,320510.0,18399310.0,57.4064,,
2023-02-16,ccn,listed,56.3,56.3,56.2,56.3,CEA,10466.0,589185.8,56.2952,0.0,0.0,,0.0,0.0,10466.0,589185.8,56.2952,,
2023-02-17,ccn,listed,56.3,56.3,56.3,56.3,CEA,200000.0,11260000.0,56.3,0.0,0.0,,0.0,0.0,200000.0,11260000.0,56.3,,
2023-02-20,ccn,listed,56.2,56.2,56.2,56.2,CEA,500.0,28100.0,56.2,0.0,0.0,,0.0,0.0,500.0,28100.0,56.2,,
2023-02-21,ccn,listed,57.0,57.0,57.0,57.0,CEA,500.0,28500.0,57.0,0.0,0.0,,0.0,0.0,500.0,28500.0,57.0,,
2023-02-22,ccn,listed,57.0,57.0,57.0,57.0,CEA,500.0,28500.0,57.0,0.0,0.0,,0.0,0.0,500.0,28500.0,57.0,,
2023-02-23,ccn,listed,56.5,56.5,56.5,56.5,CEA,500.0,28250.0,56.5,0.0,0.0,,0.0,0.0,500.0,28500.0,57.0,,
2023-02-24,ccn,listed,56.5,56.5,56.5,56.5,CEA,10.0,565.0,56.5,1000000.0,55000000.0,55.0,0.0,0.0,1000010.0,55000565.0,55.0,,
2023-02-27,ccn,listed,55.0,55.0,55.0,55.0,CEA,10000.0,550000.0,55.0,0.0,0.0,,0.0,0.0,10000.0,550000.0,55.0,,
2023-02-28,ccn,listed,55.0,55.0,55.0,55.0,CEA,500.0,27500.0,55.0,0.0,0.0,,0.0,0.0,500.0,27500.0,55.0,,
2023-03-01,ccn,listed,55.0,56.5,55.5,55.5,CEA,1500.0,83250.0,55.5,0.0,0.0,,0.0,0.0,1500.0,83250.0,55.5,,
2023-03-02,ccn,listed,55.0,55.0,55.0,55.0,CEA,1000.0,55000.0,55.0,0.0,0.0,,0.0,0.0,1000.0,55000.0,55.0,,
2023-03-03,ccn,listed,56.0,56.0,56.0,56.0,CEA,10.0,560.0,56.0,300000.0,17010000.0,56.7,0.0,0.0,300010.0,17010560.0,56.7,,
2023-03-06,ccn,listed,55.0,56.0,55.0,55.5,CEA,1010.0,56060.0,55.505,0.0,0.0,,0.0,0.0,1010.0,56060.0,55.505,,
2023-03-07,ccn,listed,56.0,56.0,56.0,56.0,CEA,500.0,28000.0,56.0,200000.0,11340000.0,56.7,0.0,0.0,200500.0,11368000.0,56.6983,,
2023-03-08,ccn,listed,56.0,56.0,56.0,56.0,CEA,500.0,28000.0,56.0,0.0,0.0,,0.0,0.0,500.0,28000.0,56.0,,
2023-03-09,ccn,listed,56.0,56.0,56.0,56.0,CEA,1000.0,56000.0,56.0,0.0,0.0,,0.0,0.0,1000.0,56000.0,56.0,,
2023-03-10,ccn,listed,56.0,56.0,56.0,56.0,CEA,10.0,560.0,56.0,0.0,0.0,,0.0,0.0,10.0,560.0,56.0,,
2023-03-13,ccn,listed,56.0,56.0,56.0,56.0,CEA,510.0,28560.0,56.0,0.0,0.0,,0.0,0.0,510.0,28560.0,56.0,,
2023-03-14,ccn,listed,56.0,56.5,56.0,56.0,CEA,1010.0,56565.0,56.005,0.0,0.0,,0.0,0.0,1010.0,56565.0,56.005,,
2023-03-15,ccn,listed,56.0,56.0,56.0,56.0,CEA,1000.0,56000.0,56.0,0.0,0.0,,0.0,0.0,1000.0,56000.0,56.0,,
2023-03-16,ccn,listed,56.0,56.0,56.0,56.0,CEA,500.0,28000.0,56.0,0.0,0.0,,0.0,0.0,500.0,28000.0,56.0,,
2023-03-17,ccn,listed,57.5,57.5,55.0,56.75,CEA,1001.0,56805.0,56.7483,0.0,0.0,,0.0,0.0,1001.0,56805.0,56.7483,,
2023-03-20,ccn,listed,57.0,57.0,57.0,57.0,CEA,175.0,9975.0,57.0,0.0,0.0,,0.0,0.0,175.0,9975.0,57.0,,
2023-03-21,ccn,listed,56.0,56.0,56.0,56.0,CEA,1000.0,56000.0,56.0,0.0,0.0,,0.0,0.0,1000.0,56000.0,56.0,,
2023-03-22,ccn,listed,56.0,56.0,56.0,56.0,CEA,100.0,5600.0,56.0,0.0,0.0,,0.0,0.0,100.0,5600.0,56.0,,
2023-03-23,ccn,listed,56.0,56.0,56.0,56.0,CEA,100.0,5600.0,56.0,0.0,0.0,,0.0,0.0,100.0,5600.0,56.0,,
2023-03-24,ccn,listed,56.0,56.0,56.0,56.0,CEA,10.0,560.0,56.0,0.0,0.0,,0.0,0.0,10.0,560.0,56.0,,
2023-03-27,ccn,listed,56.0,56.0,56.0,56.0,CEA,8900.0,498400.0,56.0,0.0,0.0,,0.0,0.0,8900.0,498400.0,56.0,,
2023-03-28,ccn,listed,56.0,56.0,56.0,56.0,CEA,100.0,5600.0,56.0,476000.0,24558240.0,51.5929,0.0,0.0,476100.0,24563840.0,51.5939,,
2023-03-29,ccn,listed,56.0,56.0,56.0,56.0,CEA,100.0,5600.0,56.0,0.0,0.0,,0.0,0.0,100.0,5600.0,56.0,,
2023-03-30,ccn,listed,56.7,56.7,56.0,56.7,CEA,8830.0,500654.0,56.6992,300000.0,14272000.0,47.5733,0.0,0.0,308830.0,14772654.0,47.8343,,
2023-03-31,ccn,listed,56.0,56.0,56.0,56.0,CEA,2737.0,153272.0,56.0,0.0,0.0,,0.0,0.0,2737.0,153272.0,56.0,,
2023-04-03,ccn,listed,56.0,56.0,56.0,56.0,CEA,100.0,5600.0,56.0,400000.0,22440000.0,56.1,0.0,0.0,400100.0,22445600.0,56.1,,
2023-04-04,ccn,listed,56.0,56.0,56.0,56.0,CEA,100.0,5600.0,56.0,0.0,0.0,,0.0,0.0,100.0,5600.0,56.0,,
2023-04-06,ccn,listed,56.0,56.0,50.5,50.52,CEA,10037.0,507072.0,50.5203,0.0,0.0,,0.0,0.0,10037.0,507072.0,50.5203,,
2023-04-07,ccn,listed,55.4,55.4,55.4,55.4,CEA,10.0,554.0,55.4,0.0,0.0,,0.0,0.0,10.0,554.0,55.4,,
2023-04-10,ccn,listed,56.0,56.0,56.0,56.0,CEA,29990.0,1679440.0,56.0,0.0,0.0,,0.0,0.0,29990.0,1679440.0,56.0,,
2023-04-11,ccn,listed,56.0,56.0,56.0,56.0,CEA,56.0,560.0,10.0,0.0,0.0,,0.0,0.0,56.0,560.0,10.0,,
2023-04-12,ccn,listed,56.0,56.0,56.0,56.0,CEA,100.0,5600.0,56.0,0.0,0.0,,0.0,0.0,100.0,5600.0,56.0,,
2023-04-13,ccn,listed,56.0,56.0,56.0,56.0,CEA,100.0,5600.0,56.0,0.0,0.0,,0.0,0.0,100.0,5600.0,56.0,,
2023-04-14,ccn,listed,56.0,56.0,56.0,56.0,CEA,100.0,5600.0,56.0,0.0,0.0,,0.0,0.0,100.0,5600.0,56.0,,
2023-04-17,ccn,listed,56.0,56.0,56.0,56.0,CEA,100.0,5600.0,56.0,0.0,0.0,,0.0,0.0,100.0,5600.0,56.0,,
2023-04-18,ccn,listed,56.0,56.0,56.0,56.0,CEA,10.0,560.0,56.0,0.0,0.0,,0.0,0.0,10.0,560.0,56.0,,
2023-04-19,ccn,listed,56.0,56.0,56.0,56.0,CEA,100.0,5600.0,56.0,0.0,0.0,,0.0,0.0,100.0,5600.0,56.0,,
2023-04-20,ccn,listed,56.0,56.0,53.0,53.4,CEA,750.0,40050.0,53.4,300000.0,12888000.0,42.96,0.0,0.0,300750.0,12928050.0,42.986,,
2023-04-21,ccn,listed,53.4,53.4,53.4,53.4,CEA,10.0,534.0,53.4,300000.0,17250000.0,57.5,0.0,0.0,300010.0,17250534.0,57.4999,,
2023-04-24,ccn,listed,53.4,53.4,53.4,53.4,CEA,10.0,534.0,53.4,0.0,0.0,,0.0,0.0,10.0,534.0,53.4,,
2023-04-25,ccn,listed,53.4,53.4,53.4,53.4,CEA,500.0,26700.0,53.4,0.0,0.0,,0.0,0.0,500.0,26700.0,53.4,,
2023-04-26,ccn,listed,56.0,56.0,53.4,54.92,CEA,10510.0,577260.0,54.9248,0.0,0.0,,0.0,0.0,10510.0,577260.0,54.9248,,
2023-04-27,ccn,listed,55.0,55.0,55.0,55.0,CEA,110.0,6050.0,55.0,0.0,0.0,,0.0,0.0,110.0,6050.0,55.0,,
2023-04-28,ccn,listed,55.0,55.0,55.0,55.0,CEA,10.0,550.0,55.0,0.0,0.0,,0.0,0.0,10.0,550.0,55.0,,
2023-05-04,ccn,listed,55.5,55.5,55.5,55.5,CEA,10.0,555.0,55.5,0.0,0.0,,0.0,0.0,10.0,555.0,55.5,,
2023-05-05,ccn,listed,55.5,55.5,55.5,55.5,CEA,11.0,610.5,55.5,0.0,0.0,,0.0,0.0,11.0,610.5,55.5,,
2023-05-08,ccn,listed,56.0,56.0,56.0,56.0,CEA,15000.0,840000.0,56.0,100000.0,5750000.0,57.5,0.0,0.0,115000.0,6590000.0,57.3043,,
2023-05-09,ccn,listed,56.0,56.5,56.0,56.0,CEA,42317.0,2369752.5,56.0,100000.0,5480000.0,54.8,0.0,0.0,142317.0,7849752.5,55.1568,,
2023-05-10,ccn,listed,56.0,56.0,56.0,56.0,CEA,100.0,5600.0,56.0,0.0,0.0,,0.0,0.0,100.0,5600.0,56.0,,
2023-05-11,ccn,listed,56.0,56.0,56.0,56.0,CEA,100.0,5600.0,56.0,0.0,0.0,,0.0,0.0,100.0,5600.0,56.0,,
2023-05-12,ccn,listed,56.0,56.0,56.0,56.0,CEA,10.0,560.0,56.0,0.0,0.0,,0.0,0.0,10.0,560.0,56.0,,
2023-05-15,ccn,listed,56.0,56.0,56.0,56.0,CEA,100.0,5600.0,56.0,100000.0,5710000.0,57.1,0.0,0.0,100100.0,5715600.0,57.0989,,
2023-05-16,ccn,listed,56.5,56.5,56.5,56.5,CEA,100.0,5650.0,56.5,0.0,0.0,,0.0,0.0,100.0,5650.0,56.5,,
2023-05-17,ccn,listed,56.0,56.5,56.0,56.25,CEA,200.0,11250.0,56.25,362500.0,20417500.0,56.3241,0.0,0.0,362700.0,20428750.0,56.3241,,
2023-05-18,ccn,listed,56.5,58.0,56.5,57.93,CEA,210.0,12165.0,57.9286,362500.0,20417500.0,56.3241,0.0,0.0,362710.0,20429665.0,56.3251,,
2023-05-19,ccn,listed,57.0,57.0,57.0,57.0,CEA,10.0,570.0,57.0,0.0,0.0,,0.0,0.0,10.0,570.0,57.0,,
2023-05-22,ccn,listed,56.0,60.0,56.0,57.21,CEA,71792.0,4106868.0,57.2051,0.0,0.0,,0.0,0.0,71792.0,4106868.0,57.2051,,
2023-05-23,ccn,listed,56.5,57.0,56.0,56.0,CEA,49813.0,2789633.0,56.0021,0.0,0.0,,0.0,0.0,49813.0,2789633.0,56.0021,,
2023-05-24,seee,listed,57.0,57.0,57.0,57.0,,3410.0,194370.0,57.0,0.0,0.0,,,,3410.0,194370.0,57.0,235358992.0,10785708539.34
2023-05-25,seee,listed,57.0,57.0,57.0,57.0,,10.0,570.0,57.0,0.0,0.0,,,,10.0,570.0,57.0,235359002.0,10785709109.34
2023-05-26,seee,listed,57.0,57.0,57.0,57.0,,10.0,570.0,57.0,0.0,0.0,,,,10.0,570.0,57.0,235359012.0,10785709679.34
2023-05-29,seee,listed,57.0,57.0,57.0,57.0,,1000.0,57000.0,57.0,0.0,0.0,,,,1000.0,57000.0,57.0,235360012.0,10785766679.34
