date_cst,hour_cst,vintage,wind10_fc,wind100_fc,dswrf_fc,wind10_an,wind100_an,dswrf_an,e_wind10,e_wind100,e_dswrf,wind10_fc_cw,wind100_fc_cw,dswrf_fc_cw,wind10_an_cw,wind100_an_cw,dswrf_an_cw,e_wind10_cw,e_wind100_cw,e_dswrf_cw
2022-01-30,21,d1_12z,3.1445,5.8957,0.0000,3.1004,5.6649,0.0000,0.0441,0.2308,0.0000,2.7983,4.7821,0.0000,2.8789,4.8723,0.0000,-0.0806,-0.0902,0.0000
2022-01-30,22,d1_00z,3.5406,6.5898,0.0000,3.3459,6.1480,0.0000,0.1946,0.4417,0.0000,3.3008,5.8098,0.0000,3.1195,5.5310,0.0000,0.1813,0.2787,0.0000
2022-01-30,22,d1_12z,3.4127,6.4088,0.0000,3.3459,6.1480,0.0000,0.0668,0.2607,0.0000,3.1412,5.5532,0.0000,3.1195,5.5310,0.0000,0.0217,0.0221,0.0000
2022-01-30,23,d1_00z,3.8414,7.0903,0.0000,3.5801,6.5933,0.0000,0.2613,0.4971,0.0000,3.6796,6.4869,0.0000,3.4191,6.0183,0.0000,0.2605,0.4686,0.0000
2022-01-30,23,d1_12z,3.6968,6.8803,0.0000,3.5801,6.5933,0.0000,0.1167,0.2870,0.0000,3.4121,6.0328,0.0000,3.4191,6.0183,0.0000,-0.0070,0.0145,0.0000
2022-01-31,0,d1_00z,3.8096,7.0577,0.0000,3.7597,6.9287,0.0000,0.0498,0.1290,0.0000,3.6283,6.3603,0.0000,3.5935,6.3336,0.0000,0.0348,0.0267,0.0000
2022-01-31,0,d1_12z,3.7597,6.9287,0.0000,3.7597,6.9287,0.0000,0.0000,0.0000,0.0000,3.5935,6.3336,0.0000,3.5935,6.3336,0.0000,0.0000,0.0000,0.0000
2022-01-31,1,d1_00z,4.1188,7.4894,0.0000,3.9720,7.2485,0.0000,0.1467,0.2410,0.0000,3.9730,6.9022,0.0000,3.8294,6.7396,0.0000,0.1436,0.1625,0.0000
2022-01-31,1,d1_12z,3.9720,7.2485,0.0000,3.9720,7.2485,0.0000,0.0000,0.0000,0.0000,3.8294,6.7396,0.0000,3.8294,6.7396,0.0000,0.0000,0.0000,0.0000
2022-01-31,2,d1_00z,4.3345,7.7349,0.0000,4.1137,7.4041,0.0000,0.2208,0.3308,0.0000,4.1392,7.0888,0.0000,3.9547,6.8769,0.0000,0.1845,0.2119,0.0000
2022-01-31,2,d1_12z,4.1327,7.4474,0.0000,4.1137,7.4041,0.0000,0.0190,0.0433,0.0000,4.0215,6.9665,0.0000,3.9547,6.8769,0.0000,0.0668,0.0896,0.0000
2022-01-31,3,d1_00z,4.5093,7.9153,0.0000,4.2179,7.4867,0.0000,0.2914,0.4286,0.0000,4.4424,7.4362,0.0000,4.0526,6.9430,0.0000,0.3898,0.4932,0.0000
2022-01-31,3,d1_12z,4.2369,7.5292,0.0000,4.2179,7.4867,0.0000,0.0190,0.0425,0.0000,4.1249,7.0845,0.0000,4.0526,6.9430,0.0000,0.0723,0.1414,0.0000
2022-01-31,4,d1_00z,4.5435,7.9284,0.0000,4.2630,7.4957,0.0000,0.2804,0.4326,0.0000,4.6494,7.5661,0.0000,4.2991,7.1924,0.0000,0.3503,0.3736,0.0000
2022-01-31,4,d1_12z,4.2659,7.5108,0.0000,4.2630,7.4957,0.0000,0.0029,0.0151,0.0000,4.3751,7.2779,0.0000,4.2991,7.1924,0.0000,0.0761,0.0855,0.0000
2022-01-31,5,d1_00z,4.5471,7.9168,0.0000,4.2185,7.4220,0.0000,0.3286,0.4948,0.0000,4.6380,7.5486,0.0000,4.4098,7.2104,0.0000,0.2282,0.3382,0.0000
2022-01-31,5,d1_12z,4.2095,7.4253,0.0000,4.2185,7.4220,0.0000,-0.0090,0.0033,0.0000,4.3572,7.1694,0.0000,4.4098,7.2104,0.0000,-0.0526,-0.0410,0.0000
2022-01-31,6,d1_00z,4.5978,7.9281,0.0000,4.2189,7.4139,0.0000,0.3788,0.5142,0.0000,4.8408,7.9520,0.0000,4.4629,7.3026,0.0000,0.3779,0.6495,0.0000
2022-01-31,6,d1_12z,4.2020,7.4123,0.0000,4.2189,7.4139,0.0000,-0.0169,-0.0017,0.0000,4.4641,7.3770,0.0000,4.4629,7.3026,0.0000,0.0012,0.0744,0.0000
2022-01-31,7,d1_00z,4.5462,7.8410,0.0000,4.2165,7.3494,0.0000,0.3297,0.4916,0.0000,5.0003,8.1518,0.0000,4.7995,7.7724,0.0000,0.2008,0.3795,0.0000
2022-01-31,7,d1_12z,4.1920,7.3323,0.0000,4.2165,7.3494,0.0000,-0.0245,-0.0171,0.0000,4.7197,7.7374,0.0000,4.7995,7.7724,0.0000,-0.0798,-0.0350,0.0000
2022-01-31,8,d1_00z,4.6317,7.7121,29.1880,4.1584,7.0437,28.7563,0.4733,0.6684,0.4317,5.3016,8.4133,27.6343,4.7100,7.5781,26.8383,0.5915,0.8352,0.7960
2022-01-31,8,d1_12z,4.2179,7.1481,28.7495,4.1584,7.0437,28.7563,0.0595,0.1044,-0.0068,4.7867,7.7126,27.1181,4.7100,7.5781,26.8383,0.0766,0.1346,0.2798
2022-01-31,9,d1_00z,5.9484,8.2908,184.1353,5.2286,7.2094,175.4133,0.7197,1.0814,8.7220,6.8918,9.3638,187.4112,6.0674,8.1819,181.4672,0.8245,1.1819,5.9440
2022-01-31,9,d1_12z,5.3202,7.3769,180.5912,5.2286,7.2094,175.4133,0.0916,0.1675,5.1779,6.1469,8.3229,186.8530,6.0674,8.1819,181.4672,0.0795,0.1410,5.3858
2022-01-31,10,d1_00z,6.6549,8.9271,362.3161,5.8654,7.7640,344.2890,0.7895,1.1631,18.0271,7.4286,9.6739,369.5782,6.9626,9.0453,358.7535,0.4660,0.6286,10.8247
2022-01-31,10,d1_12z,6.0786,8.0823,356.8496,5.8654,7.7640,344.2890,0.2132,0.3183,12.5606,7.0469,9.1670,367.9262,6.9626,9.0453,358.7535,0.0843,0.1217,9.1727
2022-01-31,11,d1_00z,6.8141,9.0089,504.7307,6.1182,7.9574,479.4700,0.6959,1.0515,25.2607,7.5605,9.7621,515.4261,7.0938,9.0838,507.5318,0.4667,0.6782,7.8943
2022-01-31,11,d1_12z,6.3555,8.3209,498.6335,6.1182,7.9574,479.4700,0.2373,0.3635,19.1635,7.0434,9.0251,513.6518,7.0938,9.0838,507.5318,-0.0504,-0.0587,6.1200
2022-01-31,12,d1_00z,7.0208,9.2334,598.3689,6.3921,8.3178,565.5738,0.6286,0.9156,32.7951,8.1206,10.4367,607.0463,7.1586,9.1893,600.4941,0.9620,1.2474,6.5522
2022-01-31,12,d1_12z,6.5979,8.6096,592.6186,6.3921,8.3178,565.5738,0.2058,0.2918,27.0447,7.2180,9.2315,606.3619,7.1586,9.1893,600.4941,0.0595,0.0422,5.8678
2022-01-31,13,d1_00z,7.2904,9.6197,625.1852,6.7206,8.7704,602.1869,0.5698,0.8494,22.9983,8.5723,11.0662,632.6209,7.4996,9.6201,627.9466,1.0727,1.4461,4.6743
2022-01-31,13,d1_12z,6.8708,8.9955,622.7014,6.7206,8.7704,602.1869,0.1502,0.2251,20.5145,7.6655,9.8253,632.9110,7.4996,9.6201,627.9466,0.1659,0.2052,4.9644
2022-01-31,14,d1_00z,7.3854,9.8073,581.1269,6.8166,8.9434,573.8522,0.5688,0.8638,7.2747,8.8824,11.5164,590.5569,7.8204,10.0794,589.6001,1.0620,1.4371,0.9567
2022-01-31,14,d1_12z,6.9941,9.2139,581.0519,6.8166,8.9434,573.8522,0.1775,0.2705,7.1997,8.3543,10.7947,589.7807,7.8204,10.0794,589.6001,0.5339,0.7153,0.1806
2022-01-31,15,d1_00z,7.2845,9.7705,475.6092,6.7894,8.9920,476.5967,0.4951,0.7785,-0.9876,8.8058,11.5301,486.8624,7.9528,10.3347,489.1032,0.8530,1.1954,-2.2408
2022-01-31,15,d1_12z,6.9527,9.2532,476.1042,6.7894,8.9920,476.5967,0.1633,0.2612,-0.4926,8.4787,11.0442,487.7508,7.9528,10.3347,489.1032,0.5259,0.7095,-1.3524
2022-01-31,16,d1_00z,6.7674,9.2494,319.9389,6.5275,8.8474,322.0421,0.2399,0.4021,-2.1032,8.1572,10.8549,332.1994,7.7419,10.2478,333.9521,0.4153,0.6070,-1.7526
2022-01-31,16,d1_12z,6.6165,9.0083,322.0083,6.5275,8.8474,322.0421,0.0890,0.1610,-0.0338,7.8975,10.5138,333.0761,7.7419,10.2478,333.9521,0.1556,0.2660,-0.8760
2022-01-31,17,d1_00z,5.6773,8.2051,137.5690,5.4579,7.8615,138.7204,0.2193,0.3436,-1.1513,7.0074,9.7435,147.5791,6.5951,9.1548,148.4709,0.4123,0.5888,-0.8918
2022-01-31,17,d1_12z,5.4375,7.8888,138.4753,5.4579,7.8615,138.7204,-0.0204,0.0273,-0.2451,6.6056,9.2606,147.9934,6.5951,9.1548,148.4709,0.0106,0.1058,-0.4775
2022-01-31,18,d1_00z,4.4814,7.6039,10.8398,4.2325,7.3792,10.9095,0.2489,0.2247,-0.0697,5.6012,8.8384,12.5214,5.3334,8.5012,12.6334,0.2678,0.3372,-0.1120
2022-01-31,18,d1_12z,4.2800,7.4389,10.9097,4.2325,7.3792,10.9095,0.0475,0.0598,0.0003,5.2652,8.5759,12.6109,5.3334,8.5012,12.6334,-0.0682,0.0747,-0.0225
2022-01-31,19,d1_00z,4.0628,7.1282,0.0171,3.9265,7.1524,0.0174,0.1363,-0.0242,-0.0003,5.0429,8.3339,0.0183,5.1292,8.3568,0.0156,-0.0863,-0.0229,0.0028
2022-01-31,19,d1_12z,3.9958,7.1293,0.0153,3.9265,7.1524,0.0174,0.0693,-0.0231,-0.0021,5.0497,8.2757,0.0134,5.1292,8.3568,0.0156,-0.0795,-0.0812,-0.0022
2022-01-31,20,d1_00z,3.8778,6.7752,0.0260,3.8258,6.9248,0.0209,0.0520,-0.1497,0.0051,4.9915,8.1729,0.0232,4.9991,8.1076,0.0212,-0.0076,0.0653,0.0020
2022-01-31,20,d1_12z,3.9030,6.8920,0.0231,3.8258,6.9248,0.0209,0.0772,-0.0329,0.0022,5.0571,8.2255,0.0270,4.9991,8.1076,0.0212,0.0580,0.1179,0.0058
2022-01-31,21,d1_00z,3.7590,6.5286,0.0000,3.8017,6.7681,0.0000,-0.0427,-0.2396,0.0000,5.0615,8.1151,0.0000,5.0207,7.9836,0.0000,0.0407,0.1315,0.0000
2022-01-31,21,d1_12z,3.8197,6.6527,0.0000,3.8017,6.7681,0.0000,0.0180,-0.1155,0.0000,5.1268,8.1860,0.0000,5.0207,7.9836,0.0000,0.1061,0.2023,0.0000
2022-01-31,22,d1_00z,3.6848,6.3097,0.0000,3.8097,6.6785,0.0000,-0.1249,-0.3688,0.0000,5.0616,8.0308,0.0000,5.2125,8.1709,0.0000,-0.1509,-0.1401,0.0000
2022-01-31,22,d1_12z,3.8218,6.6399,0.0000,3.8097,6.6785,0.0000,0.0121,-0.0386,0.0000,5.1892,8.1804,0.0000,5.2125,8.1709,0.0000,-0.0232,0.0095,0.0000
2022-01-31,23,d1_00z,3.7054,6.2316,0.0000,3.8812,6.6927,0.0000,-0.1758,-0.4611,0.0000,5.1328,7.9929,0.0000,5.4009,8.4220,0.0000,-0.2680,-0.4291,0.0000
2022-01-31,23,d1_12z,3.8831,6.7449,0.0000,3.8812,6.6927,0.0000,0.0019,0.0522,0.0000,5.3582,8.3673,0.0000,5.4009,8.4220,0.0000,-0.0427,-0.0547,0.0000
2022-02-01,0,d1_00z,3.8133,6.5179,0.0000,3.8854,6.6227,0.0000,-0.0722,-0.1048,0.0000,5.2774,8.2192,0.0000,5.5561,8.5441,0.0000,-0.2787,-0.3250,0.0000
2022-02-01,0,d1_12z,3.8854,6.6227,0.0000,3.8854,6.6227,0.0000,0.0000,0.0000,0.0000,5.5561,8.5441,0.0000,5.5561,8.5441,0.0000,0.0000,0.0000,0.0000
2022-02-01,1,d1_00z,3.9425,6.5625,0.0000,3.9243,6.5702,0.0000,0.0183,-0.0077,0.0000,5.5748,8.5359,0.0000,5.5659,8.4634,0.0000,0.0089,0.0724,0.0000
2022-02-01,1,d1_12z,3.9243,6.5702,0.0000,3.9243,6.5702,0.0000,0.0000,0.0000,0.0000,5.5659,8.4634,0.0000,5.5659,8.4634,0.0000,0.0000,0.0000,0.0000
2022-02-01,2,d1_00z,3.9961,6.5729,0.0000,3.9162,6.4426,0.0000,0.0799,0.1304,0.0000,5.7097,8.6389,0.0000,5.5342,8.2910,0.0000,0.1755,0.3479,0.0000
2022-02-01,2,d1_12z,3.9078,6.4447,0.0000,3.9162,6.4426,0.0000,-0.0084,0.0021,0.0000,5.5064,8.2755,0.0000,5.5342,8.2910,0.0000,-0.0278,-0.0155,0.0000
2022-02-01,3,d1_00z,4.0156,6.5468,0.0000,3.9193,6.4329,0.0000,0.0964,0.1139,0.0000,5.6831,8.5601,0.0000,5.4925,8.2310,0.0000,0.1906,0.3291,0.0000
2022-02-01,3,d1_12z,3.8725,6.3512,0.0000,3.9193,6.4329,0.0000,-0.0468,-0.0818,0.0000,5.4445,8.1579,0.0000,5.4925,8.2310,0.0000,-0.0481,-0.0731,0.0000
2022-02-01,4,d1_00z,3.9579,6.4430,0.0000,3.8391,6.3309,0.0000,0.1188,0.1121,0.0000,5.4500,8.1572,0.0000,5.2939,7.9640,0.0000,0.1560,0.1932,0.0000
2022-02-01,4,d1_12z,3.7536,6.1746,0.0000,3.8391,6.3309,0.0000,-0.0855,-0.1563,0.0000,5.1731,7.8006,0.0000,5.2939,7.9640,0.0000,-0.1209,-0.1634,0.0000
2022-02-01,5,d1_00z,3.8221,6.2192,0.0000,3.7382,6.1671,0.0000,0.0839,0.0521,0.0000,5.1166,7.5794,0.0000,5.0285,7.5402,0.0000,0.0882,0.0393,0.0000
2022-02-01,5,d1_12z,3.6166,5.9371,0.0000,3.7382,6.1671,0.0000,-0.1216,-0.2300,0.0000,4.8578,7.3036,0.0000,5.0285,7.5402,0.0000,-0.1706,-0.2366,0.0000
2022-02-01,6,d1_00z,3.6166,5.8867,0.0000,3.5664,5.8939,0.0000,0.0502,-0.0071,0.0000,4.7612,7.0504,0.0000,4.7246,7.0887,0.0000,0.0366,-0.0382,0.0000
2022-02-01,6,d1_12z,3.4166,5.6033,0.0000,3.5664,5.8939,0.0000,-0.1498,-0.2906,0.0000,4.5217,6.7701,0.0000,4.7246,7.0887,0.0000,-0.2029,-0.3186,0.0000
2022-02-01,7,d1_00z,3.3744,5.4898,0.0006,3.3123,5.4584,0.0006,0.0621,0.0314,0.0000,4.3842,6.5062,0.0000,4.2945,6.3947,0.0000,0.0897,0.1115,0.0000
2022-02-01,7,d1_12z,3.1868,5.1840,0.0006,3.3123,5.4584,0.0006,-0.1255,-0.2743,0.0000,4.1236,6.1056,0.0000,4.2945,6.3947,0.0000,-0.1710,-0.2892,0.0000
2022-02-01,8,d1_00z,3.1602,5.0979,31.9344,3.1478,5.1017,32.0775,0.0124,-0.0038,-0.1431,4.2473,6.1777,29.0828,4.0494,5.9067,29.2199,0.1979,0.2709,-0.1370
2022-02-01,8,d1_12z,2.9772,4.7564,32.0877,3.1478,5.1017,32.0775,-0.1705,-0.3453,0.0102,3.8942,5.6484,29.1652,4.0494,5.9067,29.2199,-0.1552,-0.2583,-0.0546
2022-02-01,9,d1_00z,3.7417,4.8545,195.7458,3.7746,4.8832,195.2441,-0.0329,-0.0287,0.5017,4.8258,6.2218,192.9405,4.6151,5.9028,193.1331,0.2107,0.3190,-0.1926
2022-02-01,9,d1_12z,3.5244,4.5194,196.2071,3.7746,4.8832,195.2441,-0.2502,-0.3638,0.9629,4.4226,5.6297,193.4690,4.6151,5.9028,193.1331,-0.1925,-0.2730,0.3358
2022-02-01,10,d1_00z,3.9719,4.8991,375.4584,3.9369,4.8428,374.4637,0.0350,0.0563,0.9947,5.0030,6.2168,374.8601,4.7169,5.8219,374.8950,0.2861,0.3949,-0.0349
2022-02-01,10,d1_12z,3.6896,4.4805,376.1672,3.9369,4.8428,374.4637,-0.2474,-0.3623,1.7035,4.5470,5.5760,375.5217,4.7169,5.8219,374.8950,-0.1699,-0.2459,0.6267
2022-02-01,11,d1_00z,3.9625,4.7153,519.5012,3.9071,4.6427,518.2514,0.0553,0.0726,1.2497,5.0269,6.1080,520.1590,4.7814,5.7727,520.0487,0.2455,0.3354,0.1103
2022-02-01,11,d1_12z,3.6751,4.2892,519.7896,3.9071,4.6427,518.2514,-0.2320,-0.3535,1.5382,4.6724,5.6125,520.6311,4.7814,5.7727,520.0487,-0.1090,-0.1601,0.5825
2022-02-01,12,d1_00z,3.8290,4.4255,607.4533,3.7924,4.3899,606.4810,0.0366,0.0356,0.9723,5.0397,6.0662,610.0580,4.8827,5.8291,609.9165,0.1570,0.2371,0.1415
2022-02-01,12,d1_12z,3.5386,4.0224,607.5618,3.7924,4.3899,606.4810,-0.2538,-0.3675,1.0808,4.8004,5.6831,610.3428,4.8827,5.8291,609.9165,-0.0823,-0.1460,0.4263
2022-02-01,13,d1_00z,3.6098,4.1238,630.5378,3.6438,4.1435,630.1399,-0.0340,-0.0196,0.3979,4.9365,5.9153,635.6557,4.8713,5.7705,635.7962,0.0651,0.1449,-0.1405
2022-02-01,13,d1_12z,3.3862,3.8132,630.5734,3.6438,4.1435,630.1399,-0.2576,-0.3303,0.4335,4.8439,5.7183,635.9084,4.8713,5.7705,635.7962,-0.0274,-0.0522,0.1122
2022-02-01,14,d1_00z,3.4119,3.8803,587.2958,3.4521,3.9010,587.0848,-0.0402,-0.0208,0.2110,4.7543,5.6820,594.8479,4.6271,5.4519,595.1398,0.1272,0.2301,-0.2919
2022-02-01,14,d1_12z,3.2608,3.6832,587.2720,3.4521,3.9010,587.0848,-0.1913,-0.2178,0.1872,4.7935,5.6808,595.0577,4.6271,5.4519,595.1398,0.1665,0.2289,-0.0822
2022-02-01,15,d1_00z,3.1674,3.6162,482.0859,3.2309,3.6810,481.7421,-0.0635,-0.0648,0.3438,4.5204,5.4258,491.5086,4.4709,5.2891,491.8017,0.0495,0.1367,-0.2931
2022-02-01,15,d1_12z,3.0840,3.5256,481.4723,3.2309,3.6810,481.7421,-0.1469,-0.1554,-0.2698,4.5953,5.4868,491.0598,4.4709,5.2891,491.8017,0.1243,0.1978,-0.7419
2022-02-01,16,d1_00z,2.8945,3.3914,325.8471,3.0032,3.5178,325.5178,-0.1088,-0.1264,0.3293,4.1074,5.0265,336.0317,4.2116,5.0725,336.4250,-0.1042,-0.0460,-0.3933
2022-02-01,16,d1_12z,2.9071,3.4074,323.1437,3.0032,3.5178,325.5178,-0.0961,-0.1104,-2.3740,4.2224,5.1445,333.6724,4.2116,5.0725,336.4250,0.0108,0.0720,-2.7526
2022-02-01,17,d1_00z,2.4723,3.2382,139.3738,2.6326,3.4701,140.3603,-0.1604,-0.2319,-0.9865,3.4421,4.4942,148.9767,3.6127,4.6862,150.4647,-0.1706,-0.1921,-1.4881
2022-02-01,17,d1_12z,2.4666,3.2519,138.4684,2.6326,3.4701,140.3603,-0.1661,-0.2182,-1.8919,3.4741,4.5443,147.9040,3.6127,4.6862,150.4647,-0.1387,-0.1420,-2.5607
2022-02-01,18,d1_00z,2.3209,3.2469,11.1394,2.5297,3.6269,11.3880,-0.2087,-0.3800,-0.2486,2.9312,4.0697,12.9745,3.0947,4.4024,13.2591,-0.1634,-0.3328,-0.2846
2022-02-01,18,d1_12z,2.3366,3.3058,11.1153,2.5297,3.6269,11.3880,-0.1931,-0.3211,-0.2727,2.9141,4.1792,12.8932,3.0947,4.4024,13.2591,-0.1806,-0.2232,-0.3659
2022-02-01,19,d1_00z,2.1933,3.0800,0.0201,2.4131,3.5299,0.0194,-0.2199,-0.4499,0.0006,2.4495,3.4640,0.0157,2.7284,3.9892,0.0191,-0.2789,-0.5252,-0.0035
2022-02-01,19,d1_12z,2.2725,3.2447,0.0164,2.4131,3.5299,0.0194,-0.1406,-0.2853,-0.0030,2.5226,3.7575,0.0146,2.7284,3.9892,0.0191,-0.2058,-0.2316,-0.0046
2022-02-01,20,d1_00z,2.0413,2.8054,0.0186,2.2940,3.3298,0.0215,-0.2528,-0.5245,-0.0029,2.1620,3.0814,0.0187,2.4807,3.6694,0.0240,-0.3187,-0.5880,-0.0053
2022-02-01,20,d1_12z,2.1894,3.1011,0.0239,2.2940,3.3298,0.0215,-0.1046,-0.2287,0.0024,2.2997,3.4211,0.0295,2.4807,3.6694,0.0240,-0.1810,-0.2483,0.0055
2022-02-01,21,d1_00z,1.9498,2.6283,0.0000,2.2282,3.1942,0.0000,-0.2784,-0.5659,0.0000,2.1068,2.9323,0.0000,2.4310,3.5671,0.0000,-0.3242,-0.6347,0.0000
2022-02-01,21,d1_12z,2.1473,3.0107,0.0000,2.2282,3.1942,0.0000,-0.0808,-0.1835,0.0000,2.1997,3.1942,0.0000,2.4310,3.5671,0.0000,-0.2313,-0.3728,0.0000
2022-02-01,22,d1_00z,1.8791,2.5265,0.0000,2.1482,3.0551,0.0000,-0.2691,-0.5286,0.0000,2.0025,2.7536,0.0000,2.3807,3.5089,0.0000,-0.3782,-0.7553,0.0000
2022-02-01,22,d1_12z,2.0234,2.8189,0.0000,2.1482,3.0551,0.0000,-0.1249,-0.2362,0.0000,2.1209,3.0574,0.0000,2.3807,3.5089,0.0000,-0.2598,-0.4515,0.0000
2022-02-01,23,d1_00z,1.8775,2.5273,0.0000,1.9986,2.8048,0.0000,-0.1211,-0.2775,0.0000,2.0921,2.8357,0.0000,2.3483,3.3995,0.0000,-0.2563,-0.5638,0.0000
2022-02-01,23,d1_12z,1.9082,2.6298,0.0000,1.9986,2.8048,0.0000,-0.0904,-0.1750,0.0000,2.0535,2.8861,0.0000,2.3483,3.3995,0.0000,-0.2949,-0.5134,0.0000
2022-02-02,0,d1_00z,1.8364,2.4873,0.0000,1.9310,2.6302,0.0000,-0.0946,-0.1430,0.0000,2.0616,2.8234,0.0000,2.2751,3.2047,0.0000,-0.2135,-0.3813,0.0000
2022-02-02,0,d1_12z,1.9310,2.6302,0.0000,1.9310,2.6302,0.0000,0.0000,0.0000,0.0000,2.2751,3.2047,0.0000,2.2751,3.2047,0.0000,0.0000,0.0000,0.0000
2022-02-02,1,d1_00z,1.8291,2.4692,0.0000,1.9938,2.6764,0.0000,-0.1647,-0.2073,0.0000,2.1557,2.9534,0.0000,2.3668,3.2688,0.0000,-0.2111,-0.3155,0.0000
2022-02-02,1,d1_12z,1.9938,2.6764,0.0000,1.9938,2.6764,0.0000,0.0000,0.0000,0.0000,2.3668,3.2688,0.0000,2.3668,3.2688,0.0000,0.0000,0.0000,0.0000
2022-02-02,2,d1_00z,1.8207,2.4666,0.0000,1.8870,2.5387,0.0000,-0.0663,-0.0721,0.0000,2.1692,3.0163,0.0000,2.2962,3.1942,0.0000,-0.1270,-0.1779,0.0000
2022-02-02,2,d1_12z,1.9432,2.6360,0.0000,1.8870,2.5387,0.0000,0.0562,0.0973,0.0000,2.3549,3.3015,0.0000,2.2962,3.1942,0.0000,0.0587,0.1073,0.0000
2022-02-02,3,d1_00z,1.8196,2.4487,0.0000,1.8385,2.4639,0.0000,-0.0189,-0.0152,0.0000,2.1947,3.0170,0.0000,2.2103,3.1088,0.0000,-0.0156,-0.0917,0.0000
2022-02-02,3,d1_12z,1.9100,2.5883,0.0000,1.8385,2.4639,0.0000,0.0715,0.1244,0.0000,2.2792,3.2352,0.0000,2.2103,3.1088,0.0000,0.0689,0.1264,0.0000
2022-02-02,4,d1_00z,1.8330,2.4348,0.0000,1.8652,2.4510,0.0000,-0.0322,-0.0161,0.0000,2.2692,3.0393,0.0000,2.1849,2.9825,0.0000,0.0843,0.0568,0.0000
2022-02-02,4,d1_12z,1.9477,2.6026,0.0000,1.8652,2.4510,0.0000,0.0825,0.1516,0.0000,2.2865,3.1512,0.0000,2.1849,2.9825,0.0000,0.1016,0.1687,0.0000
2022-02-02,5,d1_00z,1.8219,2.4115,0.0000,1.8453,2.4143,0.0000,-0.0234,-0.0028,0.0000,2.2462,3.0107,0.0000,2.1367,2.8705,0.0000,0.1095,0.1402,0.0000
2022-02-02,5,d1_12z,1.9380,2.5916,0.0000,1.8453,2.4143,0.0000,0.0927,0.1773,0.0000,2.2564,3.0728,0.0000,2.1367,2.8705,0.0000,0.1197,0.2023,0.0000
2022-02-02,6,d1_00z,1.7903,2.3674,0.0000,1.8066,2.3748,0.0000,-0.0163,-0.0074,0.0000,2.2284,2.9863,0.0000,2.0949,2.8170,0.0000,0.1334,0.1693,0.0000
2022-02-02,6,d1_12z,1.8991,2.5516,0.0000,1.8066,2.3748,0.0000,0.0926,0.1768,0.0000,2.2017,3.0027,0.0000,2.0949,2.8170,0.0000,0.1068,0.1857,0.0000
2022-02-02,7,d1_00z,1.7265,2.2903,0.0022,1.7503,2.3089,0.0022,-0.0238,-0.0186,0.0000,2.1702,2.9194,0.0000,2.0284,2.7028,0.0000,0.1418,0.2166,0.0000
2022-02-02,7,d1_12z,1.8477,2.4890,0.0022,1.7503,2.3089,0.0022,0.0974,0.1802,0.0000,2.1553,2.9162,0.0000,2.0284,2.7028,0.0000,0.1269,0.2134,0.0000
2022-02-02,8,d1_00z,1.6632,2.2337,31.1851,1.6768,2.2175,30.5688,-0.0136,0.0162,0.6163,2.1004,2.8377,27.4014,1.9841,2.5814,27.1848,0.1163,0.2563,0.2166
2022-02-02,8,d1_12z,1.7783,2.4358,30.2987,1.6768,2.2175,30.5688,0.1015,0.2183,-0.2702,2.1327,2.8566,26.7638,1.9841,2.5814,27.1848,0.1487,0.2752,-0.4210
2022-02-02,9,d1_00z,1.7956,2.0918,184.5003,1.8033,2.0304,179.1591,-0.0078,0.0615,5.3412,2.3973,2.8147,180.5922,2.2330,2.5550,173.0989,0.1643,0.2596,7.4933
2022-02-02,9,d1_12z,1.9322,2.2516,180.3752,1.8033,2.0304,179.1591,0.1289,0.2212,1.2161,2.4267,2.8386,174.6809,2.2330,2.5550,173.0989,0.1937,0.2836,1.5821
2022-02-02,10,d1_00z,2.0305,2.2275,369.9304,1.9350,2.0450,359.6383,0.0955,0.1825,10.2921,2.7670,3.1573,367.0543,2.5141,2.8006,361.2466,0.2530,0.3567,5.8077
2022-02-02,10,d1_12z,2.1175,2.3233,362.9539,1.9350,2.0450,359.6383,0.1825,0.2783,3.3156,2.7802,3.1677,364.5795,2.5141,2.8006,361.2466,0.2661,0.3671,3.3330
2022-02-02,11,d1_00z,2.2171,2.3766,514.1004,1.9864,2.0701,508.4247,0.2307,0.3065,5.6757,3.1008,3.5349,514.9285,2.7682,3.0886,512.3658,0.3326,0.4464,2.5627
2022-02-02,11,d1_12z,2.2473,2.4113,511.1367,1.9864,2.0701,508.4247,0.2609,0.3411,2.7120,3.0774,3.4913,513.2598,2.7682,3.0886,512.3658,0.3092,0.4027,0.8940
2022-02-02,12,d1_00z,2.4436,2.6040,602.4750,2.0522,2.1630,598.7379,0.3914,0.4409,3.7371,3.4263,3.9304,604.7719,3.0829,3.4988,604.6763,0.3434,0.4316,0.0957
2022-02-02,12,d1_12z,2.4588,2.6421,599.7032,2.0522,2.1630,598.7379,0.4066,0.4790,0.9653,3.4171,3.9095,602.9268,3.0829,3.4988,604.6763,0.3342,0.4108,-1.7495
2022-02-02,13,d1_00z,2.5944,2.8058,616.9131,2.0860,2.2365,624.0451,0.5084,0.5693,-7.1321,3.6574,4.2213,619.5580,3.2602,3.7508,632.4230,0.3972,0.4705,-12.8650
2022-02-02,13,d1_12z,2.5567,2.7576,623.9528,2.0860,2.2365,624.0451,0.4707,0.5211,-0.0923,3.5784,4.1461,632.1300,3.2602,3.7508,632.4230,0.3182,0.3953,-0.2930
