unique_id,latitude,longitude,capacity_mw,install_date,iso_3166_2,area_m2
5366,35.775658,116.344235,4.637746569102566,2018-04-20,CN-37,53638.99257206159
5367,36.383234,118.863329,0.154933199060654,2017-06-21,CN-37,1664.4392822502532
5368,36.43531,116.703088,15.176540787591495,<2016-06,CN-37,197272.08479544526
5369,36.443346,118.038888,0.15573430178895561,<2016-06,CN-37,1683.2916158057335
5370,35.800515,118.914457,8.495295006107288,2017-01-02,CN-37,110981.77992681309
5371,36.236395,119.051527,1.7244483293653965,<2016-06,CN-37,20095.604097372157
5372,36.258709,118.771941,0.2771513304840167,<2016-06,CN-37,2987.3014965522293
5373,34.94225,115.837213,8.406622403842917,2017-09-22,CN-37,97086.00940144627
5374,35.249387,117.613018,0.10427211311719238,<2016-06,CN-37,1124.4807449596108
5375,36.136491,117.720651,16.959625423575762,2017-06-04,CN-37,221614.49430356926
5376,35.996909,116.658117,0.04375951400570106,2016-06-09,CN-37,410.51362063487306
5377,36.477993,115.670825,0.19606110592749926,<2016-06,CN-37,2093.5145700874455
5378,36.173115,119.05044,1.3841730115237565,2017-06-21,CN-37,16107.2416851379
5379,35.779305,116.34189,11.831789667810053,2018-04-20,CN-37,153693.55281650915
5380,36.245082,118.823896,1.4544610548721104,<2016-06,CN-37,16938.6637024356
5381,36.201992,119.075616,3.5950802413853746,2017-06-21,CN-37,41835.98051456173
5382,38.0093,117.896727,23.50662431429651,2016-10-17,CN-37,306322.5415176935
5383,36.194461,119.048404,0.3214307012289293,2017-10-24,CN-37,3461.139542114338
5384,36.48137,115.670498,8.325076524228905,<2016-06,CN-37,96151.54525657158
5385,37.138258,121.194533,4.046235502413848,2016-06-16,CN-37,47244.630000333884
5387,34.60671,115.656641,0.05188271079339221,2016-08-28,CN-37,482.3895141393417
5388,35.399373,116.868674,27.68287926726654,2016-08-28,CN-37,359764.4695568458
5389,37.804781,117.91039,0.12267839451113842,2017-02-24,CN-37,1313.4966343251265
5390,35.263861,115.992368,0.41243642442568273,2017-09-17,CN-37,4404.733349568076
5391,37.965087,118.293767,0.1798521820621527,<2016-06,CN-37,1931.0964558290445
5392,37.255294,117.820676,2.6717102508961132,<2016-06,CN-37,30897.177821123605
5393,37.964401,118.295143,0.49629349008998336,<2016-06,CN-37,5328.768262775909
5394,36.193198,115.993269,4.515369099864484,2017-08-08,CN-37,52181.94787252559
5395,35.35776,116.633251,26.37179769644396,2016-08-28,CN-37,342648.0502893647
5397,36.548218,118.927268,7.840748352245378,2017-06-21,CN-37,91076.3374048216
5398,36.088689,119.434442,0.5669562730207207,2017-03-03,CN-37,6083.145678714293
5399,36.867747,118.846034,4.588416507181021,<2016-06,CN-37,53105.1647065585
5400,36.444893,118.037799,1.571019081035368,<2016-06,CN-37,18367.07647482229
5401,35.880352,118.958493,17.027536983570247,2016-10-14,CN-37,222425.0494844781
5402,35.990967,116.659395,0.5190506314623223,2016-06-09,CN-37,5574.884678682736
5403,37.895867,117.977398,15.35773356765954,2016-11-16,CN-37,199927.57783546866
5404,35.810359,118.912507,3.453525261633421,2017-01-02,CN-37,40163.028202135414
5405,37.16583,116.818438,0.4573351939609555,2016-07-29,CN-37,4891.511409842023
5406,34.605357,115.645891,1.547318757803714,2016-08-28,CN-37,17859.83803867595
5407,36.159122,119.01843,3.6162696148682176,2017-07-11,CN-37,42343.869728927144
